"DXXPT77X.Code.or.Value","DXXPT77X.Value.Description","DXXPT77X.Count","DXXPT77X.Cumulative","DXXPT77X.Skip.to.Item"
"179.4 to 824.5","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
