"DXXPT64Y.Code.or.Value","DXXPT64Y.Value.Description","DXXPT64Y.Count","DXXPT64Y.Cumulative","DXXPT64Y.Skip.to.Item"
"60.6 to 244.1","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
