"DXXPT8X.Code.or.Value","DXXPT8X.Value.Description","DXXPT8X.Count","DXXPT8X.Cumulative","DXXPT8X.Skip.to.Item"
"70.2 to 610.3","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
