"DXXPT44X.Code.or.Value","DXXPT44X.Value.Description","DXXPT44X.Count","DXXPT44X.Cumulative","DXXPT44X.Skip.to.Item"
"51.2 to 553.9","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
