"DXXPT43X.Code.or.Value","DXXPT43X.Value.Description","DXXPT43X.Count","DXXPT43X.Cumulative","DXXPT43X.Skip.to.Item"
"165 to 811.7","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
