"DXXPT19X.Code.or.Value","DXXPT19X.Value.Description","DXXPT19X.Count","DXXPT19X.Cumulative","DXXPT19X.Skip.to.Item"
"134 to 784.6","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
