"DXXPT64X.Code.or.Value","DXXPT64X.Value.Description","DXXPT64X.Count","DXXPT64X.Cumulative","DXXPT64X.Skip.to.Item"
"76.1 to 712","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
