"DXXPT26Y.Code.or.Value","DXXPT26Y.Value.Description","DXXPT26Y.Count","DXXPT26Y.Cumulative","DXXPT26Y.Skip.to.Item"
"121 to 366.9","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
