"DXXPT77X.Code.or.Value","DXXPT77X.Value.Description","DXXPT77X.Count","DXXPT77X.Cumulative","DXXPT77X.Skip.to.Item"
"323 to 965.1","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
