"DXXPT66Y.Code.or.Value","DXXPT66Y.Value.Description","DXXPT66Y.Count","DXXPT66Y.Cumulative","DXXPT66Y.Skip.to.Item"
"82.1 to 321.5","Range of Values",3281,3281,NA
".","Missing",427,3708,NA
