"DXXPT27Y.Code.or.Value","DXXPT27Y.Value.Description","DXXPT27Y.Count","DXXPT27Y.Cumulative","DXXPT27Y.Skip.to.Item"
"83.5 to 258.2","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
