"DXXPT70X.Code.or.Value","DXXPT70X.Value.Description","DXXPT70X.Count","DXXPT70X.Cumulative","DXXPT70X.Skip.to.Item"
"327 to 970.3","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
