"DXXPT12Y.Code.or.Value","DXXPT12Y.Value.Description","DXXPT12Y.Count","DXXPT12Y.Cumulative","DXXPT12Y.Skip.to.Item"
"58.6 to 303.9","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
