"DXXPT14Y.Code.or.Value","DXXPT14Y.Value.Description","DXXPT14Y.Count","DXXPT14Y.Cumulative","DXXPT14Y.Skip.to.Item"
"107.5 to 294.5","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
