"DXXPT50Y.Code.or.Value","DXXPT50Y.Value.Description","DXXPT50Y.Count","DXXPT50Y.Cumulative","DXXPT50Y.Skip.to.Item"
"58.3 to 299.3","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
