"DXXPT58X.Code.or.Value","DXXPT58X.Value.Description","DXXPT58X.Count","DXXPT58X.Cumulative","DXXPT58X.Skip.to.Item"
"69 to 705.2","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
