"DXXPT60X.Code.or.Value","DXXPT60X.Value.Description","DXXPT60X.Count","DXXPT60X.Cumulative","DXXPT60X.Skip.to.Item"
"-41.2 to 427.8","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
