"DXXPT38Y.Code.or.Value","DXXPT38Y.Value.Description","DXXPT38Y.Count","DXXPT38Y.Cumulative","DXXPT38Y.Skip.to.Item"
"103.6 to 291.5","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
