"DXXPT29Y.Code.or.Value","DXXPT29Y.Value.Description","DXXPT29Y.Count","DXXPT29Y.Cumulative","DXXPT29Y.Skip.to.Item"
"62 to 291.8","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
