"DXXPT19Y.Code.or.Value","DXXPT19Y.Value.Description","DXXPT19Y.Count","DXXPT19Y.Cumulative","DXXPT19Y.Skip.to.Item"
"114.7 to 337.9","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
