"DXXPT77Y.Code.or.Value","DXXPT77Y.Value.Description","DXXPT77Y.Count","DXXPT77Y.Cumulative","DXXPT77Y.Skip.to.Item"
"74.1 to 255.4","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
