"DXXPT61X.Code.or.Value","DXXPT61X.Value.Description","DXXPT61X.Count","DXXPT61X.Cumulative","DXXPT61X.Skip.to.Item"
"242 to 888","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
