"DXXPT10Y.Code.or.Value","DXXPT10Y.Value.Description","DXXPT10Y.Count","DXXPT10Y.Cumulative","DXXPT10Y.Skip.to.Item"
"118.7 to 347.4","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
