"DXXPT37X.Code.or.Value","DXXPT37X.Value.Description","DXXPT37X.Count","DXXPT37X.Cumulative","DXXPT37X.Skip.to.Item"
"106.4 to 747.3","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
