"DXXPT36Y.Code.or.Value","DXXPT36Y.Value.Description","DXXPT36Y.Count","DXXPT36Y.Cumulative","DXXPT36Y.Skip.to.Item"
"54.3 to 244.2","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
