"DXXPT69X.Code.or.Value","DXXPT69X.Value.Description","DXXPT69X.Count","DXXPT69X.Cumulative","DXXPT69X.Skip.to.Item"
"3.3 to 558.9","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
