"DXXPT74Y.Code.or.Value","DXXPT74Y.Value.Description","DXXPT74Y.Count","DXXPT74Y.Cumulative","DXXPT74Y.Skip.to.Item"
"49.5 to 266.1","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
