"DXXPT18Y.Code.or.Value","DXXPT18Y.Value.Description","DXXPT18Y.Count","DXXPT18Y.Cumulative","DXXPT18Y.Skip.to.Item"
"107.8 to 297.7","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
