"DXXPT11Y.Code.or.Value","DXXPT11Y.Value.Description","DXXPT11Y.Count","DXXPT11Y.Cumulative","DXXPT11Y.Skip.to.Item"
"75 to 318.3","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
