"DXXPT3Y.Code.or.Value","DXXPT3Y.Value.Description","DXXPT3Y.Count","DXXPT3Y.Cumulative","DXXPT3Y.Skip.to.Item"
"121.7 to 323.7","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
