"DXXPT28X.Code.or.Value","DXXPT28X.Value.Description","DXXPT28X.Count","DXXPT28X.Cumulative","DXXPT28X.Skip.to.Item"
"62.7 to 615.2","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
