"DXXPT49X.Code.or.Value","DXXPT49X.Value.Description","DXXPT49X.Count","DXXPT49X.Cumulative","DXXPT49X.Skip.to.Item"
"26.2 to 486","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
