"DXXPT85Y.Code.or.Value","DXXPT85Y.Value.Description","DXXPT85Y.Count","DXXPT85Y.Cumulative","DXXPT85Y.Skip.to.Item"
"91.5 to 279.1","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
