"DXXPT11Y.Code.or.Value","DXXPT11Y.Value.Description","DXXPT11Y.Count","DXXPT11Y.Cumulative","DXXPT11Y.Skip.to.Item"
"39 to 226.6","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
