"DXXPT87X.Code.or.Value","DXXPT87X.Value.Description","DXXPT87X.Count","DXXPT87X.Cumulative","DXXPT87X.Skip.to.Item"
"3.6 to 560.5","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
