"DXXPT11X.Code.or.Value","DXXPT11X.Value.Description","DXXPT11X.Count","DXXPT11X.Cumulative","DXXPT11X.Skip.to.Item"
"232.1 to 871.8","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
