"DXXPT78Y.Code.or.Value","DXXPT78Y.Value.Description","DXXPT78Y.Count","DXXPT78Y.Cumulative","DXXPT78Y.Skip.to.Item"
"80.3 to 269.4","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
