"DXXPT66Y.Code.or.Value","DXXPT66Y.Value.Description","DXXPT66Y.Count","DXXPT66Y.Cumulative","DXXPT66Y.Skip.to.Item"
"44.9 to 291","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
