"DXXPT15X.Code.or.Value","DXXPT15X.Value.Description","DXXPT15X.Count","DXXPT15X.Cumulative","DXXPT15X.Skip.to.Item"
"182.5 to 830","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
