"DXXPT5X.Code.or.Value","DXXPT5X.Value.Description","DXXPT5X.Count","DXXPT5X.Cumulative","DXXPT5X.Skip.to.Item"
"100.7 to 750","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
