"DXXPT9X.Code.or.Value","DXXPT9X.Value.Description","DXXPT9X.Count","DXXPT9X.Cumulative","DXXPT9X.Skip.to.Item"
"-44.5 to 425.9","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
