"DXXPT49Y.Code.or.Value","DXXPT49Y.Value.Description","DXXPT49Y.Count","DXXPT49Y.Cumulative","DXXPT49Y.Skip.to.Item"
"55.3 to 246","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
