"DXXPT53X.Code.or.Value","DXXPT53X.Value.Description","DXXPT53X.Count","DXXPT53X.Cumulative","DXXPT53X.Skip.to.Item"
"243.2 to 886.9","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
