"DXXPT9Y.Code.or.Value","DXXPT9Y.Value.Description","DXXPT9Y.Count","DXXPT9Y.Cumulative","DXXPT9Y.Skip.to.Item"
"106.2 to 297.6","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
