"DXXPT26X.Code.or.Value","DXXPT26X.Value.Description","DXXPT26X.Count","DXXPT26X.Cumulative","DXXPT26X.Skip.to.Item"
"52.6 to 554.9","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
