"DXXPT30X.Code.or.Value","DXXPT30X.Value.Description","DXXPT30X.Count","DXXPT30X.Cumulative","DXXPT30X.Skip.to.Item"
"103 to 743.2","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
