"DXXPT91X.Code.or.Value","DXXPT91X.Value.Description","DXXPT91X.Count","DXXPT91X.Cumulative","DXXPT91X.Skip.to.Item"
"322.7 to 963.2","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
