"DXXPT86Y.Code.or.Value","DXXPT86Y.Value.Description","DXXPT86Y.Count","DXXPT86Y.Cumulative","DXXPT86Y.Skip.to.Item"
"71.2 to 313.6","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
