"DXXPT76X.Code.or.Value","DXXPT76X.Value.Description","DXXPT76X.Count","DXXPT76X.Cumulative","DXXPT76X.Skip.to.Item"
"49.5 to 689.3","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
