"DXXPT38X.Code.or.Value","DXXPT38X.Value.Description","DXXPT38X.Count","DXXPT38X.Cumulative","DXXPT38X.Skip.to.Item"
"130 to 677.8","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
