"DXXPT88X.Code.or.Value","DXXPT88X.Value.Description","DXXPT88X.Count","DXXPT88X.Cumulative","DXXPT88X.Skip.to.Item"
"251.9 to 896.3","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
