"DXXPT54Y.Code.or.Value","DXXPT54Y.Value.Description","DXXPT54Y.Count","DXXPT54Y.Cumulative","DXXPT54Y.Skip.to.Item"
"42.3 to 224","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
