"DXXPT61Y.Code.or.Value","DXXPT61Y.Value.Description","DXXPT61Y.Count","DXXPT61Y.Cumulative","DXXPT61Y.Skip.to.Item"
"52 to 238.5","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
