"DXXPT67Y.Code.or.Value","DXXPT67Y.Value.Description","DXXPT67Y.Count","DXXPT67Y.Cumulative","DXXPT67Y.Skip.to.Item"
"63.8 to 309.9","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
