"CBQ503.Code.or.Value","CBQ503.Value.Description","CBQ503.Count","CBQ503.Cumulative","CBQ503.Skip.to.Item"
"1","Yes",659,659,NA
"2","No",359,1018,NA
"7","Refused",0,1018,NA
"9","Don't know",0,1018,NA
".","Missing",5381,6399,NA
