"DXXPT40Y.Code.or.Value","DXXPT40Y.Value.Description","DXXPT40Y.Count","DXXPT40Y.Cumulative","DXXPT40Y.Skip.to.Item"
"108.4 to 306.7","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
