"DXXPT89Y.Code.or.Value","DXXPT89Y.Value.Description","DXXPT89Y.Count","DXXPT89Y.Cumulative","DXXPT89Y.Skip.to.Item"
"91.1 to 280.5","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
