"DXXPT28Y.Code.or.Value","DXXPT28Y.Value.Description","DXXPT28Y.Count","DXXPT28Y.Cumulative","DXXPT28Y.Skip.to.Item"
"71.4 to 300.8","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
