"DXXPT64X.Code.or.Value","DXXPT64X.Value.Description","DXXPT64X.Count","DXXPT64X.Cumulative","DXXPT64X.Skip.to.Item"
"145.3 to 784.5","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
