"DXXPT42X.Code.or.Value","DXXPT42X.Value.Description","DXXPT42X.Count","DXXPT42X.Cumulative","DXXPT42X.Skip.to.Item"
"66.1 to 621.3","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
