"DXXPT79Y.Code.or.Value","DXXPT79Y.Value.Description","DXXPT79Y.Count","DXXPT79Y.Cumulative","DXXPT79Y.Skip.to.Item"
"87.8 to 278","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
