"DXXPT15X.Code.or.Value","DXXPT15X.Value.Description","DXXPT15X.Count","DXXPT15X.Cumulative","DXXPT15X.Skip.to.Item"
"60.3 to 711","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
