"DXXPT60Y.Code.or.Value","DXXPT60Y.Value.Description","DXXPT60Y.Count","DXXPT60Y.Cumulative","DXXPT60Y.Skip.to.Item"
"39.5 to 227.3","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
