"DXXPT57X.Code.or.Value","DXXPT57X.Value.Description","DXXPT57X.Count","DXXPT57X.Cumulative","DXXPT57X.Skip.to.Item"
"286.4 to 932.7","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
